AreaID,Year,FG_num,FG_name,mean_density,n_strata_contributing,n_samples_total
5,1999,25,Benthopelagic fishes,0.0182557078266969,1,3
5,1999,28,European conger,0.00850274806463232,1,3
5,1999,54,Bathydemersal (deep sea) fish,0.0024373314989595,1,3
5,1999,57,Other small demersal sharks,0.00348914655179003,1,3
5,1999,56,Blackmouth catshark,0.0934902769573079,1,3
5,1999,62,Mesopelagic cephalopods,7.11391951723328e-05,1,3
5,1999,27,Anglerfish,0.134133768610541,1,3
5,1999,33,Blue whiting,0.00191367931771674,1,3
5,1999,71,Norway lobster,0.0661952888171605,1,3
5,1999,66,Deep-water rose shrimp,0.0185389577284581,1,3
5,1999,45,Other commercial medium demersal fish,0.0561991649347067,1,3
5,2001,62,Mesopelagic cephalopods,0.00302407128969585,1,7
5,2001,26,No commercial meso (bathy) pelagic fishes,0.369376439216503,1,7
5,2001,54,Bathydemersal (deep sea) fish,0.0404864383003303,1,7
5,2001,68,Giant red shrimp,0.00364444479079921,1,7
5,2001,67,Blue and red shrimp,0.00366745716340588,1,7
5,2001,25,Benthopelagic fishes,0.241184380725542,1,7
5,2001,28,European conger,0.00292117748648704,1,7
5,2001,45,Other commercial medium demersal fish,0.18113429617209,1,7
5,2001,56,Blackmouth catshark,0.0893853922236061,1,7
5,2001,27,Anglerfish,0.115920939897485,1,7
5,2001,33,Blue whiting,0.519859251109493,1,7
5,2001,31,Other commercial large demersal fish,0.00453825172613264,1,7
5,2001,71,Norway lobster,0.02593212483706,1,7
5,2001,66,Deep-water rose shrimp,0.053331383060854,1,7
5,2001,77,Sea cucumbers,0.000724203987637374,1,7
5,2001,19,European sardine adult,0.00843657263619778,1,7
5,2002,74,Non-commercial decapods,0.725239087799523,1,4
5,2002,26,No commercial meso (bathy) pelagic fishes,0.0659934311477074,1,4
5,2002,54,Bathydemersal (deep sea) fish,0.0333709462140973,1,4
5,2002,68,Giant red shrimp,0.00016058550543515,1,4
5,2002,67,Blue and red shrimp,0.0153316173621934,1,4
5,2002,44,Flatfishes,0.0669384854218584,1,4
5,2002,63,Other benthic cephalopods,0.0262360535068294,1,4
5,2002,35,Sparidae+,0.0612409847181528,1,4
5,2002,62,Mesopelagic cephalopods,0.00367159079733606,1,4
5,2002,53,No commercial small demersal fish,0.12310003594322,1,4
5,2002,25,Benthopelagic fishes,0.143267040037064,1,4
5,2002,28,European conger,0.00468060714468448,1,4
5,2002,57,Other small demersal sharks,0.00203749989483993,1,4
5,2002,45,Other commercial medium demersal fish,0.0843878882855477,1,4
5,2002,56,Blackmouth catshark,0.241083544880405,1,4
5,2002,40,Scorpaenidae+,0.0476170318994206,1,4
5,2002,61,Benthopelagic cephalopods,0.00773356454663787,1,4
5,2002,58,Rays and skates,0.178773982536397,1,4
5,2002,27,Anglerfish,0.108183183539162,1,4
5,2002,29,European hake juv.,0.0774730725165151,1,4
5,2002,33,Blue whiting,0.0220944632261031,1,4
5,2002,31,Other commercial large demersal fish,0.00729622301404922,1,4
5,2002,51,Surmullet,0.0214580612436404,1,4
5,2002,71,Norway lobster,0.123731959398487,1,4
5,2002,46,No commercial medium demersal fish,0.000328093755114105,1,4
5,2002,66,Deep-water rose shrimp,0.0528851306553298,1,4
5,2002,77,Sea cucumbers,0.00125562274528387,1,4
5,2002,65,Gastropods,0.000691613341406357,1,4
5,2002,55,Small-spotted catshark,0.0805322627959841,1,4
5,2002,17,Horse mackerels,7.20946690022586,1,4
5,2004,54,Bathydemersal (deep sea) fish,0.149923627568509,1,4
5,2004,26,No commercial meso (bathy) pelagic fishes,0.172653990493643,1,4
5,2004,68,Giant red shrimp,0.000262862797057482,1,4
5,2004,67,Blue and red shrimp,0.0127022827706408,1,4
5,2004,35,Sparidae+,1.14134852131285,1,4
5,2004,53,No commercial small demersal fish,0.0319308124545466,1,4
5,2004,25,Benthopelagic fishes,0.106583313709382,1,4
5,2004,57,Other small demersal sharks,0.00290795264314335,1,4
5,2004,56,Blackmouth catshark,0.061796959279055,1,4
5,2004,62,Mesopelagic cephalopods,0.000460657839425465,1,4
5,2004,27,Anglerfish,0.0341934420008628,1,4
5,2004,60,Coastal benthic cephalopods,0.00441772197293064,1,4
5,2004,33,Blue whiting,0.00518912452086559,1,4
5,2004,31,Other commercial large demersal fish,0.000388355024736527,1,4
5,2004,51,Surmullet,0.0138702167658173,1,4
5,2004,71,Norway lobster,0.033935279678929,1,4
5,2004,66,Deep-water rose shrimp,0.00371013008294465,1,4
5,2004,45,Other commercial medium demersal fish,0.034428507863606,1,4
5,2005,61,Benthopelagic cephalopods,0.0507400105516101,1,4
5,2005,74,Non-commercial decapods,0.57942137126299,1,4
5,2005,26,No commercial meso (bathy) pelagic fishes,0.0415746850471285,1,4
5,2005,68,Giant red shrimp,0.0119848619920957,1,4
5,2005,67,Blue and red shrimp,0.00849410349918748,1,4
5,2005,44,Flatfishes,0.0582493451527126,1,4
5,2005,63,Other benthic cephalopods,0.108463329434846,1,4
5,2005,35,Sparidae+,0.03228931624629,1,4
5,2005,54,Bathydemersal (deep sea) fish,1.68162690533646,1,4
5,2005,65,Gastropods,1.31805372551887e-05,1,4
5,2005,53,No commercial small demersal fish,0.00477430897793586,1,4
5,2005,40,Scorpaenidae+,0.079114544641409,1,4
5,2005,57,Other small demersal sharks,0.000807474253774385,1,4
5,2005,25,Benthopelagic fishes,0.0081459775278426,1,4
5,2005,28,European conger,0.00116374121306093,1,4
5,2005,45,Other commercial medium demersal fish,0.0877063831861976,1,4
5,2005,56,Blackmouth catshark,0.0295988420871131,1,4
5,2005,62,Mesopelagic cephalopods,0.000209413305622726,1,4
5,2005,27,Anglerfish,0.0175596562245944,1,4
5,2005,29,European hake juv.,0.0647075056527168,1,4
5,2005,33,Blue whiting,0.0123673772983265,1,4
5,2005,31,Other commercial large demersal fish,0.00122640420145652,1,4
5,2005,51,Surmullet,0.0354633289377274,1,4
5,2005,71,Norway lobster,0.110221860884733,1,4
5,2005,66,Deep-water rose shrimp,0.00301503300076979,1,4
5,2005,77,Sea cucumbers,0.00353765619929264,1,4
5,2005,58,Rays and skates,0.0555544493488024,1,4
5,2005,55,Small-spotted catshark,0.0622388448061478,1,4
5,2005,17,Horse mackerels,0.482297671960085,1,4
5,2006,26,No commercial meso (bathy) pelagic fishes,0.288845533961931,1,4
5,2006,35,Sparidae+,0.0233717631198215,1,4
5,2006,25,Benthopelagic fishes,0.13994330794595,1,4
5,2006,28,European conger,0.00557073471224224,1,4
5,2006,54,Bathydemersal (deep sea) fish,0.918062445215724,1,4
5,2006,57,Other small demersal sharks,0.00075352591933757,1,4
5,2006,45,Other commercial medium demersal fish,0.0979053668997304,1,4
5,2006,56,Blackmouth catshark,0.119107057680978,1,4
5,2006,27,Anglerfish,0.0417974832501559,1,4
5,2006,33,Blue whiting,0.0274275791355248,1,4
5,2006,31,Other commercial large demersal fish,0.00227869599767303,1,4
5,2006,51,Surmullet,0.0171486483592995,1,4
5,2006,71,Norway lobster,0.0857357434110195,1,4
5,2006,66,Deep-water rose shrimp,0.00848425718096139,1,4
5,2006,65,Gastropods,1.05091483882328e-05,1,4
5,2006,17,Horse mackerels,0.00877156870106066,1,4
5,2006,32,Poor cod,0.000338024275872042,1,4
5,2007,85,Suprabenthos,5.52801539839706e-05,1,20
5,2007,62,Mesopelagic cephalopods,0.00333746399608409,1,20
5,2007,26,No commercial meso (bathy) pelagic fishes,0.233470052662065,1,20
5,2007,68,Giant red shrimp,0.000265581902895135,1,20
5,2007,67,Blue and red shrimp,0.0238414841708142,1,20
5,2007,56,Blackmouth catshark,0.190869918824136,1,20
5,2007,33,Blue whiting,0.471717876747084,1,20
5,2007,31,Other commercial large demersal fish,0.00384455341831461,1,20
5,2007,71,Norway lobster,0.0644408008448681,1,20
5,2007,73,Other commercial decapods,0.000285576830483912,1,20
5,2008,85,Suprabenthos,0.00023855973527324,1,21
5,2008,68,Giant red shrimp,6.92853084386254e-05,1,21
5,2008,67,Blue and red shrimp,0.0420620218415984,1,21
5,2008,25,Benthopelagic fishes,0.0718004847934504,1,21
5,2008,56,Blackmouth catshark,0.148313023986683,1,21
5,2008,33,Blue whiting,0.216472224892577,1,21
5,2008,71,Norway lobster,0.0747309200162318,1,21
5,2008,66,Deep-water rose shrimp,0.00627041390886597,1,21
5,2009,62,Mesopelagic cephalopods,0.00432538845139273,1,21
5,2009,68,Giant red shrimp,0.000245891267904122,1,21
5,2009,67,Blue and red shrimp,0.0384240557921451,1,21
5,2009,25,Benthopelagic fishes,0.0794965751927485,1,21
5,2009,56,Blackmouth catshark,0.149597649203206,1,21
5,2009,31,Other commercial large demersal fish,0.00254047678154415,1,21
5,2009,71,Norway lobster,0.0292016281531932,1,21
5,2009,18,Other medium pelagic fishes,0.00148192257535004,1,21
5,2010,62,Mesopelagic cephalopods,0.00266674057051254,1,16
5,2010,26,No commercial meso (bathy) pelagic fishes,0.193756133097171,1,16
5,2010,68,Giant red shrimp,0.000231383289777148,1,16
5,2010,67,Blue and red shrimp,0.0249972807414143,1,16
5,2010,56,Blackmouth catshark,0.124033350179495,1,16
5,2010,31,Other commercial large demersal fish,0.0055438993411482,1,16
5,2010,71,Norway lobster,0.0478589860487774,1,16
5,2010,73,Other commercial decapods,0.00106463014931419,1,16
5,2010,66,Deep-water rose shrimp,0.00997688346150041,1,16
5,2010,85,Suprabenthos,0.000146818056661229,1,16
5,2011,62,Mesopelagic cephalopods,0.00373210044680444,1,20
5,2011,26,No commercial meso (bathy) pelagic fishes,0.118268786607559,1,20
5,2011,68,Giant red shrimp,0.000785206836549307,1,20
5,2011,67,Blue and red shrimp,0.0182558157982623,1,20
5,2011,56,Blackmouth catshark,0.120154366843738,1,20
5,2011,33,Blue whiting,0.0568777787571002,1,20
5,2011,31,Other commercial large demersal fish,0.00175113402988122,1,20
5,2011,71,Norway lobster,0.0237740722019709,1,20
5,2012,62,Mesopelagic cephalopods,0.00903778051016089,1,16
5,2012,26,No commercial meso (bathy) pelagic fishes,0.214232995877856,1,16
5,2012,68,Giant red shrimp,0.0057456965227346,1,16
5,2012,67,Blue and red shrimp,0.0442996944844262,1,16
5,2012,56,Blackmouth catshark,0.210699662270634,1,16
5,2012,33,Blue whiting,0.0295085852905018,1,16
5,2012,31,Other commercial large demersal fish,0.00437320726901574,1,16
5,2012,71,Norway lobster,0.0310503426135588,1,16
5,2012,73,Other commercial decapods,0.00656635982410693,1,16
5,2013,68,Giant red shrimp,0.0023546287329595,1,17
5,2013,67,Blue and red shrimp,0.0331970231360954,1,17
5,2013,31,Other commercial large demersal fish,0.00300990329211926,1,17
5,2013,71,Norway lobster,0.0558688671144656,1,17
5,2013,66,Deep-water rose shrimp,0.0131719992991281,1,17
5,2013,85,Suprabenthos,0.000542462365412312,1,17
5,2013,80,Salps and other gelatinous zooplankton,0.000108747598840227,1,17
5,2013,18,Other medium pelagic fishes,0.00189941937814211,1,17
5,2014,62,Mesopelagic cephalopods,0.00669903352500227,1,21
5,2014,68,Giant red shrimp,0.00118128847847624,1,21
5,2014,67,Blue and red shrimp,0.0243523297875251,1,21
5,2014,25,Benthopelagic fishes,0.0373723004683669,1,21
5,2014,56,Blackmouth catshark,0.0911449116423296,1,21
5,2014,71,Norway lobster,0.026036691137878,1,21
5,2014,73,Other commercial decapods,0.00932638252498526,1,21
5,2015,62,Mesopelagic cephalopods,0.00256611549138202,1,20
5,2015,26,No commercial meso (bathy) pelagic fishes,0.105918174560044,1,20
5,2015,68,Giant red shrimp,0.00211926373811058,1,20
5,2015,67,Blue and red shrimp,0.0256678094854055,1,20
5,2015,25,Benthopelagic fishes,0.0283032022750901,1,20
5,2015,65,Gastropods,0.000127428525212609,1,20
5,2015,56,Blackmouth catshark,0.0931203988470295,1,20
5,2015,33,Blue whiting,0.0135660312456157,1,20
5,2015,31,Other commercial large demersal fish,0.00241991540584449,1,20
5,2015,71,Norway lobster,0.025011337488704,1,20
5,2015,73,Other commercial decapods,0.00528928411363721,1,20
5,2015,66,Deep-water rose shrimp,0.00228397046580229,1,20
5,2016,62,Mesopelagic cephalopods,0.0061092335067895,1,17
5,2016,26,No commercial meso (bathy) pelagic fishes,0.252692264311348,1,17
5,2016,68,Giant red shrimp,0.00621655589542608,1,17
5,2016,67,Blue and red shrimp,0.0715561664597245,1,17
5,2016,25,Benthopelagic fishes,0.0591431159796085,1,17
5,2016,56,Blackmouth catshark,0.265768890077825,1,17
5,2016,33,Blue whiting,0.0143112219642577,1,17
5,2016,31,Other commercial large demersal fish,0.00404621774915998,1,17
5,2016,71,Norway lobster,0.0441397336300918,1,17
5,2016,85,Suprabenthos,0.000318151414593715,1,17
5,2017,37,Common two-banded seabream,0.00783094633387657,1,17
5,2017,23,Round sardinella,0.00838067020375824,1,17
5,2018,62,Mesopelagic cephalopods,0.00553275513626533,1,17
5,2018,26,No commercial meso (bathy) pelagic fishes,0.124933236517588,1,17
5,2018,68,Giant red shrimp,0.00506953949867644,1,17
5,2018,67,Blue and red shrimp,0.040886935934634,1,17
5,2018,25,Benthopelagic fishes,0.0662011902464169,1,17
5,2018,56,Blackmouth catshark,0.140537430185201,1,17
5,2018,31,Other commercial large demersal fish,0.00883883988443761,1,17
5,2018,71,Norway lobster,0.0510107342347426,1,17
5,2018,85,Suprabenthos,0.000122601991032588,1,17
5,2019,26,No commercial meso (bathy) pelagic fishes,0.066649783028808,1,17
5,2019,68,Giant red shrimp,0.00132172052574041,1,17
5,2019,67,Blue and red shrimp,0.0306355994076073,1,17
5,2019,25,Benthopelagic fishes,0.12379976963269,1,17
5,2019,56,Blackmouth catshark,0.123301931825635,1,17
5,2019,33,Blue whiting,0.108578590405485,1,17
5,2019,31,Other commercial large demersal fish,0.00294331508382234,1,17
5,2019,71,Norway lobster,0.0260556931522139,1,17
5,2019,85,Suprabenthos,4.05832438965562e-05,1,17
5,2020,62,Mesopelagic cephalopods,0.00524381475531271,1,21
5,2020,26,No commercial meso (bathy) pelagic fishes,0.120447550519769,1,21
5,2020,68,Giant red shrimp,0.00163144530331211,1,21
5,2020,67,Blue and red shrimp,0.0444316136854709,1,21
5,2020,25,Benthopelagic fishes,0.142785599108641,1,21
5,2020,56,Blackmouth catshark,0.347774881875181,1,21
5,2020,33,Blue whiting,0.0122353251953134,1,21
5,2020,31,Other commercial large demersal fish,0.0030920596837098,1,21
5,2020,71,Norway lobster,0.0322074120045037,1,21
5,2020,85,Suprabenthos,1.7166446233313e-05,1,21
5,2021,26,No commercial meso (bathy) pelagic fishes,0.0828418184378501,1,43
5,2021,68,Giant red shrimp,0.00117718588438363,1,43
5,2021,67,Blue and red shrimp,0.0266059175498753,1,43
5,2021,56,Blackmouth catshark,0.17050647085065,1,43
5,2021,33,Blue whiting,0.548866205530901,1,43
5,2021,31,Other commercial large demersal fish,0.00189690725335935,1,43
5,2021,71,Norway lobster,0.0169248039513968,1,43
5,2021,73,Other commercial decapods,0.0135022824403626,1,43
5,2021,85,Suprabenthos,5.43455773196901e-05,1,43
6,1994,64,Bivalves,0.0107514846371049,4,53
6,1994,74,Non-commercial decapods,0.277378860320746,4,53
6,1994,61,Benthopelagic cephalopods,0.0660405377875305,4,53
6,1994,44,Flatfishes,0.201709452163578,4,53
6,1994,65,Gastropods,0.00215275011150807,4,53
6,1994,35,Sparidae+,0.714222589187451,4,53
6,1994,53,No commercial small demersal fish,0.127029625155602,4,53
6,1994,46,No commercial medium demersal fish,0.160241762685386,3,37
6,1994,40,Scorpaenidae+,0.060887066851302,4,53
6,1994,28,European conger,0.0169402438078332,4,53
6,1994,38,Common dentex,0.00492437425966634,1,7
6,1994,37,Common two-banded seabream,0.000430311560435555,1,7
6,1994,63,Other benthic cephalopods,0.12859059320054,4,53
6,1994,21,European anchovy juv.,2.61977781646501,3,37
6,1994,45,Other commercial medium demersal fish,0.0716148395856377,4,53
6,1994,27,Anglerfish,0.160630411847672,4,53
6,1994,29,European hake juv.,0.207459191331211,4,53
6,1994,50,Red mullet,0.0640499780713024,3,37
6,1994,51,Surmullet,0.0119556822198192,3,37
6,1994,60,Coastal benthic cephalopods,0.0578977105935753,2,27
6,1994,34,Common pandora,0.028273261895744,2,27
6,1994,79,Jellyfish,9.81136306906924e-05,2,27
6,1994,19,European sardine adult,1.36582261006281,3,37
6,1994,23,Round sardinella,0.112853668371883,1,7
6,1994,16,Mackerels,0.120172412794442,3,37
6,1994,43,Labridae and serranidae+,0.0268349312467293,3,37
6,1994,24,Other small pelagic fish,0.0364519180047729,3,37
6,1994,73,Other commercial decapods,0.00283886262271475,4,53
6,1994,59,Torpedos,0.03391342963387,4,53
6,1994,17,Horse mackerels,2.26312128151148,4,53
6,1995,64,Bivalves,0.0748783073518937,4,74
6,1995,74,Non-commercial decapods,0.246244600236483,4,74
6,1995,61,Benthopelagic cephalopods,0.0304707461930101,4,74
6,1995,49,Transparent gobies,4.54007160847671e-05,2,33
6,1995,65,Gastropods,0.0410810618920829,4,74
6,1995,44,Flatfishes,0.596246011383798,4,74
6,1995,53,No commercial small demersal fish,0.11244563954438,4,74
6,1995,35,Sparidae+,0.367420072645668,4,74
6,1995,46,No commercial medium demersal fish,0.10969894097045,3,49
6,1995,40,Scorpaenidae+,0.0887419347423172,4,74
6,1995,28,European conger,0.0147801910211459,4,74
6,1995,45,Other commercial medium demersal fish,0.0409733908899576,4,74
6,1995,36,White seabream,0.00909905685382857,2,33
6,1995,37,Common two-banded seabream,0.0142427937090209,2,33
6,1995,63,Other benthic cephalopods,0.136564956494612,4,74
6,1995,21,European anchovy juv.,0.0781738542735645,2,33
6,1995,27,Anglerfish,0.151239933211653,4,74
6,1995,73,Other commercial decapods,0.00634514958059105,2,33
6,1995,29,European hake juv.,0.103246272616151,4,74
6,1995,50,Red mullet,0.0704591061284032,3,49
6,1995,51,Surmullet,0.0242556754181268,4,74
6,1995,60,Coastal benthic cephalopods,0.140800993694992,3,49
6,1995,34,Common pandora,0.00832165746440266,3,49
6,1995,77,Sea cucumbers,0.0103615689853063,4,74
6,1995,58,Rays and skates,0.01145181785904,4,74
6,1995,19,European sardine adult,0.178094400556909,3,49
6,1995,23,Round sardinella,0.00343085749598183,1,8
6,1995,43,Labridae and serranidae+,0.0615496620029168,3,49
6,1995,24,Other small pelagic fish,0.0116134827128583,2,33
6,1995,17,Horse mackerels,1.36849775528068,4,74
6,1996,64,Bivalves,0.0255852814542547,4,68
6,1996,74,Non-commercial decapods,0.100279769428188,4,68
6,1996,61,Benthopelagic cephalopods,0.0752475300211203,4,68
6,1996,43,Labridae and serranidae+,0.0442410419092674,4,68
6,1996,49,Transparent gobies,0.0011305426775324,3,49
6,1996,44,Flatfishes,0.140240498830416,4,68
6,1996,65,Gastropods,0.0034601111713815,4,68
6,1996,53,No commercial small demersal fish,0.0485272404445243,4,68
6,1996,35,Sparidae+,1.33337029510344,4,68
6,1996,18,Other medium pelagic fishes,0.0101426177923585,1,7
6,1996,46,No commercial medium demersal fish,0.0815098017248602,4,68
6,1996,40,Scorpaenidae+,0.0507451417466971,4,68
6,1996,28,European conger,0.0460495361157667,4,68
6,1996,36,White seabream,0.00307216585793622,1,7
6,1996,37,Common two-banded seabream,0.028423352715964,2,33
6,1996,63,Other benthic cephalopods,0.113547218055686,4,68
6,1996,21,European anchovy juv.,0.70896234436482,3,49
6,1996,48,Mugilidae,0.011967372535037,1,7
6,1996,27,Anglerfish,0.11042626517597,4,68
6,1996,29,European hake juv.,0.323524155407297,4,68
6,1996,50,Red mullet,0.0529865098427792,3,49
6,1996,51,Surmullet,0.0199227102024685,4,68
6,1996,60,Coastal benthic cephalopods,0.0893867687600088,3,49
6,1996,34,Common pandora,0.0177129689221168,2,33
6,1996,77,Sea cucumbers,0.00237890592737059,4,68
6,1996,45,Other commercial medium demersal fish,0.0439577037409065,4,68
6,1996,58,Rays and skates,0.0311612169298386,3,49
6,1996,19,European sardine adult,3.98070917734933,3,49
6,1996,23,Round sardinella,0.247215007413348,2,33
6,1996,24,Other small pelagic fish,0.0237852210021892,3,49
6,1996,73,Other commercial decapods,0.0069297872243848,2,33
6,1996,59,Torpedos,0.00929939615581694,4,68
6,1996,17,Horse mackerels,1.91961489183846,4,68
6,1997,74,Non-commercial decapods,0.288853523740387,4,64
6,1997,61,Benthopelagic cephalopods,0.0756540555511915,4,64
6,1997,49,Transparent gobies,0.000224191717635628,2,32
6,1997,44,Flatfishes,0.164853532560438,4,64
6,1997,65,Gastropods,0.00545019828114105,4,64
6,1997,35,Sparidae+,1.74296749686355,4,64
6,1997,18,Other medium pelagic fishes,0.0668398686179889,1,7
6,1997,46,No commercial medium demersal fish,0.135832885162391,4,64
6,1997,40,Scorpaenidae+,0.0541274606725153,4,64
6,1997,28,European conger,0.03294841133376,4,64
6,1997,53,No commercial small demersal fish,0.0258956625057525,4,64
6,1997,45,Other commercial medium demersal fish,0.126207747049012,4,64
6,1997,37,Common two-banded seabream,0.012407844714447,2,32
6,1997,63,Other benthic cephalopods,0.119333369749592,4,64
6,1997,21,European anchovy juv.,0.447886064322152,3,46
6,1997,73,Other commercial decapods,0.014103330655234,2,32
6,1997,64,Bivalves,0.00873822664493284,4,64
6,1997,25,Benthopelagic fishes,0.170430626500969,4,64
6,1997,48,Mugilidae,0.0742120951173625,1,7
6,1997,29,European hake juv.,0.349688725011397,4,64
6,1997,12,Non-commercial large pelagic fishes,0.237271738373241,1,7
6,1997,50,Red mullet,0.0407431749601135,3,46
6,1997,51,Surmullet,0.0202993992184083,3,46
6,1997,60,Coastal benthic cephalopods,0.109446432763884,3,46
6,1997,34,Common pandora,0.0210292499008125,2,32
6,1997,77,Sea cucumbers,0.00568407947326929,4,64
6,1997,58,Rays and skates,0.0297022118688372,3,46
6,1997,19,European sardine adult,3.36633393010997,2,32
6,1997,23,Round sardinella,0.0107123724496045,1,7
6,1997,16,Mackerels,1.85850627974608,3,46
6,1997,43,Labridae and serranidae+,0.0359650498736526,3,46
6,1997,24,Other small pelagic fish,0.0541589919365184,3,46
6,1997,59,Torpedos,0.0122551598591779,3,46
6,1997,17,Horse mackerels,1.3280611850969,4,64
6,1997,32,Poor cod,0.125328786425977,3,46
6,1998,61,Benthopelagic cephalopods,0.0374186408980488,4,56
6,1998,74,Non-commercial decapods,0.25606048938185,4,56
6,1998,49,Transparent gobies,0.000824814485354118,2,34
6,1998,44,Flatfishes,0.149097684535577,4,56
6,1998,53,No commercial small demersal fish,0.0487560672024954,4,56
6,1998,65,Gastropods,0.00314096950977552,4,56
6,1998,35,Sparidae+,1.66292834851554,4,56
6,1998,46,No commercial medium demersal fish,0.103915058362302,4,56
6,1998,40,Scorpaenidae+,0.0930915422414921,4,56
6,1998,28,European conger,0.0240611770851356,4,56
6,1998,37,Common two-banded seabream,0.00175322170115661,2,34
6,1998,63,Other benthic cephalopods,0.16460780077237,4,56
6,1998,21,European anchovy juv.,0.88581410040454,3,46
6,1998,64,Bivalves,0.0108904442699406,4,56
6,1998,73,Other commercial decapods,0.0131851428969015,3,46
6,1998,29,European hake juv.,0.321818410516544,4,56
6,1998,12,Non-commercial large pelagic fishes,0.0111639595095289,1,7
6,1998,50,Red mullet,0.0770844752680414,3,46
6,1998,51,Surmullet,0.0160043719065199,4,56
6,1998,60,Coastal benthic cephalopods,0.0640908919610587,3,46
6,1998,34,Common pandora,0.0240413541126135,3,46
6,1998,79,Jellyfish,0.000142696522321778,2,34
6,1998,58,Rays and skates,0.0257724261253405,3,46
6,1998,19,European sardine adult,1.37461022367418,3,46
6,1998,23,Round sardinella,0.0187523949304948,2,34
6,1998,16,Mackerels,0.0899486731663008,3,46
6,1998,43,Labridae and serranidae+,0.0301831995854872,3,46
6,1998,18,Other medium pelagic fishes,0.00795581605362487,1,7
6,1998,24,Other small pelagic fish,0.0297473422897691,3,46
6,1998,59,Torpedos,0.0125101144351762,3,46
6,1998,17,Horse mackerels,1.51729909993181,3,46
6,1998,45,Other commercial medium demersal fish,0.0459096648050832,4,56
6,1999,61,Benthopelagic cephalopods,0.0899214603581387,4,73
6,1999,18,Other medium pelagic fishes,0.0447475714442672,1,8
6,1999,49,Transparent gobies,0.000424722860778245,2,35
6,1999,44,Flatfishes,0.0530203409696672,4,73
6,1999,74,Non-commercial decapods,0.0641990679602533,4,73
6,1999,65,Gastropods,0.000229741588893265,4,73
6,1999,35,Sparidae+,1.21020203649503,4,73
6,1999,46,No commercial medium demersal fish,0.0627719907745645,4,73
6,1999,40,Scorpaenidae+,0.0543775535016856,4,73
6,1999,28,European conger,0.0317876997904343,4,73
6,1999,43,Labridae and serranidae+,0.0246293491050884,3,51
6,1999,64,Bivalves,0.00412269748428225,4,73
6,1999,53,No commercial small demersal fish,0.0866079461178963,4,73
6,1999,58,Rays and skates,0.00994559385939197,2,24
6,1999,36,White seabream,0.00431839433838585,2,35
6,1999,37,Common two-banded seabream,0.0172088963503722,2,35
6,1999,21,European anchovy juv.,0.22267340581182,2,35
6,1999,27,Anglerfish,0.0370665960127381,4,73
6,1999,29,European hake juv.,0.265640209703879,4,73
6,1999,50,Red mullet,0.065392870629492,4,73
6,1999,51,Surmullet,0.023197609869322,4,73
6,1999,60,Coastal benthic cephalopods,0.161732007757274,3,51
6,1999,34,Common pandora,0.05831940064472,3,51
6,1999,72,European lobster,0.00333993041179071,2,35
6,1999,77,Sea cucumbers,0.00418676955504163,4,73
6,1999,19,European sardine adult,0.685733598916116,3,51
6,1999,23,Round sardinella,0.0538162310187203,2,35
6,1999,42,Brown meagre,0.00027864168514703,1,8
6,1999,16,Mackerels,0.0661545289488351,2,35
6,1999,39,Red scorpionfish,0.00447347140790019,1,8
6,1999,55,Small-spotted catshark,0.029073373759237,4,73
6,1999,63,Other benthic cephalopods,0.0578212415882338,4,73
6,1999,24,Other small pelagic fish,0.127347726080064,3,51
6,1999,73,Other commercial decapods,0.00249019223088702,2,35
6,1999,17,Horse mackerels,1.51219405479428,4,73
6,1999,45,Other commercial medium demersal fish,0.0422460323079782,4,73
6,2000,74,Non-commercial decapods,0.242704474558923,4,73
6,2000,61,Benthopelagic cephalopods,0.223141885436904,4,73
6,2000,49,Transparent gobies,0.000704919244871646,3,55
6,2000,65,Gastropods,0.00114988195536163,4,73
6,2000,44,Flatfishes,0.376439036657124,4,73
6,2000,53,No commercial small demersal fish,0.0500963969086126,4,73
6,2000,35,Sparidae+,3.42461969919619,4,73
6,2000,60,Coastal benthic cephalopods,0.309896096649621,3,55
6,2000,46,No commercial medium demersal fish,0.1513130825925,3,55
6,2000,40,Scorpaenidae+,0.127518517639459,4,73
6,2000,28,European conger,0.0368769211383966,4,73
6,2000,43,Labridae and serranidae+,0.03020039727943,3,55
6,2000,36,White seabream,0.0124328470656856,1,9
6,2000,37,Common two-banded seabream,0.00964199731617699,2,38
6,2000,63,Other benthic cephalopods,0.106954463085844,4,73
6,2000,21,European anchovy juv.,0.348629900475883,3,55
6,2000,48,Mugilidae,0.0724907639786451,1,9
6,2000,27,Anglerfish,0.13588633160232,4,73
6,2000,29,European hake juv.,0.446416542022801,4,73
6,2000,64,Bivalves,0.00630925715814326,4,73
6,2000,50,Red mullet,0.0792171749305033,3,55
6,2000,51,Surmullet,0.0229316060454183,3,55
6,2000,34,Common pandora,0.0634462851178783,3,55
6,2000,72,European lobster,0.00041762551210405,1,9
6,2000,77,Sea cucumbers,0.00599679231173929,4,73
6,2000,58,Rays and skates,0.00906972837173505,3,55
6,2000,19,European sardine adult,2.040056017525,2,38
6,2000,23,Round sardinella,0.212548079917985,3,55
6,2000,16,Mackerels,0.0726147735264947,3,55
6,2000,18,Other medium pelagic fishes,0.0632883560472473,2,38
6,2000,24,Other small pelagic fish,0.307260851735004,3,55
6,2000,73,Other commercial decapods,0.00219378818969295,3,55
6,2000,25,Benthopelagic fishes,0.0681408769588756,4,73
